,MONTH,DAY,ORIGIN_AIRPORT,count,year,date
1252,12,22,BMI,8,2015,2015-12-22
1253,12,22,BNA,139,2015,2015-12-22
1254,12,22,BOI,42,2015,2015-12-22
1255,12,22,BOS,300,2015,2015-12-22
1256,12,22,BPT,3,2015,2015-12-22
1257,12,22,BQK,3,2015,2015-12-22
1258,12,22,BQN,5,2015,2015-12-22
1259,12,22,BRD,2,2015,2015-12-22
1260,12,22,BRO,7,2015,2015-12-22
1261,12,22,BRW,3,2015,2015-12-22
1262,12,22,BTM,2,2015,2015-12-22
1263,12,22,BTR,19,2015,2015-12-22
1264,12,22,BTV,14,2015,2015-12-22
1265,12,22,BUF,48,2015,2015-12-22
1266,12,22,BUR,59,2015,2015-12-22
1267,12,22,BWI,269,2015,2015-12-22
1268,12,22,BZN,13,2015,2015-12-22
1269,12,22,CAE,12,2015,2015-12-22
1270,12,22,CAK,16,2015,2015-12-22
1271,12,22,CDC,2,2015,2015-12-22
1272,12,22,CDV,2,2015,2015-12-22
1273,12,22,CHA,10,2015,2015-12-22
1274,12,22,CHO,5,2015,2015-12-22
1275,12,22,CHS,33,2015,2015-12-22
1276,12,22,CID,17,2015,2015-12-22
1277,12,22,CIU,2,2015,2015-12-22
1278,12,22,CLE,95,2015,2015-12-22
1279,12,22,CLL,5,2015,2015-12-22
1280,12,22,CLT,311,2015,2015-12-22
1281,12,22,CMH,68,2015,2015-12-22
1282,12,22,CMI,7,2015,2015-12-22
1283,12,22,CMX,2,2015,2015-12-22
1284,12,22,COD,1,2015,2015-12-22
1285,12,22,COS,23,2015,2015-12-22
1286,12,22,COU,4,2015,2015-12-22
1287,12,22,CPR,4,2015,2015-12-22
1288,12,22,CRP,12,2015,2015-12-22
1289,12,22,CRW,7,2015,2015-12-22
1290,12,22,CSG,2,2015,2015-12-22
1291,12,22,CVG,52,2015,2015-12-22
1292,12,22,CWA,4,2015,2015-12-22
1293,12,22,DAB,4,2015,2015-12-22
1294,12,22,DAL,202,2015,2015-12-22
1295,12,22,DAY,21,2015,2015-12-22
1296,12,22,DBQ,3,2015,2015-12-22
1297,12,22,DCA,212,2015,2015-12-22
1298,12,22,DEN,630,2015,2015-12-22
1299,12,22,DFW,687,2015,2015-12-22
1300,12,22,DHN,4,2015,2015-12-22
1301,12,22,DLH,5,2015,2015-12-22
1302,12,22,DRO,6,2015,2015-12-22
1303,12,22,DSM,25,2015,2015-12-22
1304,12,22,DTW,287,2015,2015-12-22
1305,12,22,DVL,1,2015,2015-12-22
1306,12,22,EAU,2,2015,2015-12-22
1307,12,22,ECP,11,2015,2015-12-22
1308,12,22,EGE,11,2015,2015-12-22
1309,12,22,EKO,2,2015,2015-12-22
1310,12,22,ELM,4,2015,2015-12-22
1311,12,22,ELP,34,2015,2015-12-22
1312,12,22,ERI,2,2015,2015-12-22
1313,12,22,ESC,2,2015,2015-12-22
1314,12,22,EUG,11,2015,2015-12-22
1315,12,22,EVV,10,2015,2015-12-22
1316,12,22,EWN,2,2015,2015-12-22
1317,12,22,EWR,337,2015,2015-12-22
1318,12,22,EYW,6,2015,2015-12-22
1319,12,22,FAI,6,2015,2015-12-22
1320,12,22,FAR,18,2015,2015-12-22
1321,12,22,FAT,18,2015,2015-12-22
1322,12,22,FAY,4,2015,2015-12-22
1323,12,22,FCA,6,2015,2015-12-22
1324,12,22,FLG,6,2015,2015-12-22
1325,12,22,FLL,264,2015,2015-12-22
1326,12,22,FNT,14,2015,2015-12-22
1327,12,22,FSD,10,2015,2015-12-22
1328,12,22,FSM,6,2015,2015-12-22
1329,12,22,FWA,13,2015,2015-12-22
1330,12,22,GCC,3,2015,2015-12-22
1331,12,22,GCK,2,2015,2015-12-22
1332,12,22,GEG,31,2015,2015-12-22
1333,12,22,GFK,4,2015,2015-12-22
1334,12,22,GGG,2,2015,2015-12-22
1335,12,22,GJT,11,2015,2015-12-22
1336,12,22,GNV,8,2015,2015-12-22
1337,12,22,GPT,9,2015,2015-12-22
1338,12,22,GRB,12,2015,2015-12-22
1339,12,22,GRI,2,2015,2015-12-22
1340,12,22,GRK,12,2015,2015-12-22
1341,12,22,GRR,28,2015,2015-12-22
1342,12,22,GSO,11,2015,2015-12-22
1343,12,22,GSP,19,2015,2015-12-22
1344,12,22,GTF,5,2015,2015-12-22
1345,12,22,GTR,2,2015,2015-12-22
1346,12,22,GUC,3,2015,2015-12-22
1347,12,22,GUM,1,2015,2015-12-22
1348,12,22,HDN,7,2015,2015-12-22
1349,12,22,HIB,3,2015,2015-12-22
1350,12,22,HLN,4,2015,2015-12-22
1351,12,22,HNL,134,2015,2015-12-22
1352,12,22,HOB,2,2015,2015-12-22
1353,12,22,HOU,165,2015,2015-12-22
1354,12,22,HPN,19,2015,2015-12-22
1355,12,22,HRL,9,2015,2015-12-22
1356,12,22,HSV,12,2015,2015-12-22
1357,12,22,HYS,2,2015,2015-12-22
1358,12,22,IAD,97,2015,2015-12-22
1359,12,22,IAG,1,2015,2015-12-22
1360,12,22,IAH,433,2015,2015-12-22
1361,12,22,ICT,26,2015,2015-12-22
1362,12,22,IDA,7,2015,2015-12-22
1363,12,22,ILM,5,2015,2015-12-22
1364,12,22,IMT,2,2015,2015-12-22
1365,12,22,IND,84,2015,2015-12-22
1366,12,22,INL,1,2015,2015-12-22
1367,12,22,ISN,6,2015,2015-12-22
1368,12,22,ISP,13,2015,2015-12-22
1369,12,22,ITH,2,2015,2015-12-22
1370,12,22,ITO,17,2015,2015-12-22
1371,12,22,JAC,20,2015,2015-12-22
1372,12,22,JAN,21,2015,2015-12-22
1373,12,22,JAX,59,2015,2015-12-22
1374,12,22,JFK,284,2015,2015-12-22
1375,12,22,JLN,2,2015,2015-12-22
1376,12,22,JMS,2,2015,2015-12-22
1377,12,22,JNU,11,2015,2015-12-22
1378,12,22,KOA,33,2015,2015-12-22
1379,12,22,KTN,6,2015,2015-12-22
1380,12,22,LAN,6,2015,2015-12-22
1381,12,22,LAR,2,2015,2015-12-22
1382,12,22,LAS,405,2015,2015-12-22
1383,12,22,LAW,4,2015,2015-12-22
1384,12,22,LAX,593,2015,2015-12-22
1385,12,22,LBB,14,2015,2015-12-22
1386,12,22,LBE,3,2015,2015-12-22
1387,12,22,LCH,5,2015,2015-12-22
1388,12,22,LEX,14,2015,2015-12-22
1389,12,22,LFT,13,2015,2015-12-22
1390,12,22,LGA,271,2015,2015-12-22
1391,12,22,LGB,26,2015,2015-12-22
1392,12,22,LIH,34,2015,2015-12-22
1393,12,22,LIT,29,2015,2015-12-22
1394,12,22,LNK,7,2015,2015-12-22
1395,12,22,LRD,6,2015,2015-12-22
1396,12,22,LSE,5,2015,2015-12-22
1397,12,22,LWS,2,2015,2015-12-22
1398,12,22,MAF,17,2015,2015-12-22
1399,12,22,MBS,6,2015,2015-12-22
1400,12,22,MCI,109,2015,2015-12-22
1401,12,22,MCO,371,2015,2015-12-22
1402,12,22,MDT,9,2015,2015-12-22
1403,12,22,MDW,237,2015,2015-12-22
1404,12,22,MEI,3,2015,2015-12-22
1405,12,22,MEM,37,2015,2015-12-22
1406,12,22,MFE,7,2015,2015-12-22
1407,12,22,MFR,9,2015,2015-12-22
1408,12,22,MGM,9,2015,2015-12-22
1409,12,22,MHK,5,2015,2015-12-22
1410,12,22,MHT,15,2015,2015-12-22
1411,12,22,MIA,222,2015,2015-12-22
1412,12,22,MKE,85,2015,2015-12-22
1413,12,22,MKG,2,2015,2015-12-22
1414,12,22,MLB,5,2015,2015-12-22
1415,12,22,MLI,7,2015,2015-12-22
1416,12,22,MLU,9,2015,2015-12-22
1417,12,22,MMH,1,2015,2015-12-22
1418,12,22,MOB,15,2015,2015-12-22
1419,12,22,MOT,4,2015,2015-12-22
1420,12,22,MQT,2,2015,2015-12-22
1421,12,22,MRY,7,2015,2015-12-22
1422,12,22,MSN,23,2015,2015-12-22
1423,12,22,MSO,8,2015,2015-12-22
1424,12,22,MSP,311,2015,2015-12-22
1425,12,22,MSY,119,2015,2015-12-22
1426,12,22,MTJ,6,2015,2015-12-22
1427,12,22,MYR,9,2015,2015-12-22
1428,12,22,OAJ,4,2015,2015-12-22
1429,12,22,OAK,138,2015,2015-12-22
1430,12,22,OGG,67,2015,2015-12-22
1431,12,22,OKC,52,2015,2015-12-22
1432,12,22,OMA,53,2015,2015-12-22
1433,12,22,OME,2,2015,2015-12-22
1434,12,22,ONT,54,2015,2015-12-22
1435,12,22,ORD,869,2015,2015-12-22
1436,12,22,ORF,28,2015,2015-12-22
1437,12,22,ORH,2,2015,2015-12-22
1438,12,22,OTZ,2,2015,2015-12-22
1439,12,22,PAH,2,2015,2015-12-22
1440,12,22,PBG,1,2015,2015-12-22
1441,12,22,PBI,97,2015,2015-12-22
1442,12,22,PDX,158,2015,2015-12-22
1443,12,22,PHF,3,2015,2015-12-22
1444,12,22,PHL,204,2015,2015-12-22
1445,12,22,PHX,474,2015,2015-12-22
1446,12,22,PIA,14,2015,2015-12-22
1447,12,22,PIB,2,2015,2015-12-22
1448,12,22,PIH,2,2015,2015-12-22
1449,12,22,PIT,69,2015,2015-12-22
1450,12,22,PLN,2,2015,2015-12-22
1451,12,22,PNS,18,2015,2015-12-22
1452,12,22,PSC,10,2015,2015-12-22
1453,12,22,PSE,3,2015,2015-12-22
1454,12,22,PSG,2,2015,2015-12-22
1455,12,22,PSP,32,2015,2015-12-22
1456,12,22,PVD,37,2015,2015-12-22
1457,12,22,PWM,16,2015,2015-12-22
1458,12,22,RAP,10,2015,2015-12-22
1459,12,22,RDD,2,2015,2015-12-22
1460,12,22,RDM,7,2015,2015-12-22
1461,12,22,RDU,97,2015,2015-12-22
1462,12,22,RHI,3,2015,2015-12-22
1463,12,22,RIC,42,2015,2015-12-22
1464,12,22,RKS,2,2015,2015-12-22
1465,12,22,RNO,40,2015,2015-12-22
1466,12,22,ROA,6,2015,2015-12-22
1467,12,22,ROC,21,2015,2015-12-22
1468,12,22,ROW,3,2015,2015-12-22
1469,12,22,RST,4,2015,2015-12-22
1470,12,22,RSW,114,2015,2015-12-22
1471,12,22,SAF,3,2015,2015-12-22
1472,12,22,SAN,215,2015,2015-12-22
1473,12,22,SAT,86,2015,2015-12-22
1474,12,22,SAV,17,2015,2015-12-22
1475,12,22,SBA,14,2015,2015-12-22
1476,12,22,SBN,13,2015,2015-12-22
1477,12,22,SBP,7,2015,2015-12-22
1478,12,22,SCC,3,2015,2015-12-22
1479,12,22,SCE,3,2015,2015-12-22
1480,12,22,SDF,27,2015,2015-12-22
1481,12,22,SEA,366,2015,2015-12-22
1482,12,22,SFO,483,2015,2015-12-22
1483,12,22,SGF,18,2015,2015-12-22
1484,12,22,SGU,6,2015,2015-12-22
1485,12,22,SHV,19,2015,2015-12-22
1486,12,22,SIT,3,2015,2015-12-22
1487,12,22,SJC,112,2015,2015-12-22
1488,12,22,SJT,5,2015,2015-12-22
1489,12,22,SJU,91,2015,2015-12-22
1490,12,22,SLC,314,2015,2015-12-22
1491,12,22,SMF,113,2015,2015-12-22
1492,12,22,SMX,2,2015,2015-12-22
1493,12,22,SNA,124,2015,2015-12-22
1494,12,22,SPI,5,2015,2015-12-22
1495,12,22,SPS,3,2015,2015-12-22
1496,12,22,SRQ,14,2015,2015-12-22
1497,12,22,STL,148,2015,2015-12-22
1498,12,22,STT,16,2015,2015-12-22
1499,12,22,STX,3,2015,2015-12-22
1500,12,22,SUN,5,2015,2015-12-22
1501,12,22,SUX,2,2015,2015-12-22
1502,12,22,SWF,2,2015,2015-12-22
1503,12,22,SYR,19,2015,2015-12-22
1504,12,22,TLH,8,2015,2015-12-22
1505,12,22,TOL,3,2015,2015-12-22
1506,12,22,TPA,207,2015,2015-12-22
1507,12,22,TRI,5,2015,2015-12-22
1508,12,22,TTN,10,2015,2015-12-22
1509,12,22,TUL,39,2015,2015-12-22
1510,12,22,TUS,47,2015,2015-12-22
1511,12,22,TVC,7,2015,2015-12-22
1512,12,22,TWF,3,2015,2015-12-22
1513,12,22,TXK,3,2015,2015-12-22
1514,12,22,TYR,5,2015,2015-12-22
1515,12,22,TYS,20,2015,2015-12-22
1516,12,22,VLD,3,2015,2015-12-22
1517,12,22,VPS,15,2015,2015-12-22
1518,12,22,WRG,2,2015,2015-12-22
1519,12,22,XNA,26,2015,2015-12-22
1520,12,22,YAK,2,2015,2015-12-22
1521,12,22,YUM,6,2015,2015-12-22
1522,12,23,ABE,3,2015,2015-12-23
1523,12,23,ABI,7,2015,2015-12-23
1524,12,23,ABQ,59,2015,2015-12-23
1525,12,23,ABR,2,2015,2015-12-23
1526,12,23,ABY,2,2015,2015-12-23
1527,12,23,ACT,5,2015,2015-12-23
1528,12,23,ACV,4,2015,2015-12-23
1529,12,23,ACY,10,2015,2015-12-23
1530,12,23,ADQ,1,2015,2015-12-23
1531,12,23,AEX,10,2015,2015-12-23
1532,12,23,AGS,7,2015,2015-12-23
1533,12,23,ALB,27,2015,2015-12-23
1534,12,23,ALO,2,2015,2015-12-23
1535,12,23,AMA,9,2015,2015-12-23
1536,12,23,ANC,42,2015,2015-12-23
1537,12,23,APN,2,2015,2015-12-23
1538,12,23,ASE,26,2015,2015-12-23
1539,12,23,ATL,1033,2015,2015-12-23
1540,12,23,ATW,9,2015,2015-12-23
1541,12,23,AUS,132,2015,2015-12-23
1542,12,23,AVL,8,2015,2015-12-23
1543,12,23,AVP,4,2015,2015-12-23
1544,12,23,AZO,6,2015,2015-12-23
1545,12,23,BDL,61,2015,2015-12-23
1546,12,23,BET,3,2015,2015-12-23
1547,12,23,BFL,7,2015,2015-12-23
1548,12,23,BGM,1,2015,2015-12-23
1549,12,23,BGR,1,2015,2015-12-23
1550,12,23,BHM,38,2015,2015-12-23
1551,12,23,BIL,12,2015,2015-12-23
1552,12,23,BIS,10,2015,2015-12-23
1553,12,23,BJI,2,2015,2015-12-23
1554,12,23,BLI,4,2015,2015-12-23
1555,12,23,BMI,8,2015,2015-12-23
1556,12,23,BNA,141,2015,2015-12-23
1557,12,23,BOI,43,2015,2015-12-23
1558,12,23,BOS,309,2015,2015-12-23
1559,12,23,BPT,3,2015,2015-12-23
1560,12,23,BQK,3,2015,2015-12-23
1561,12,23,BQN,6,2015,2015-12-23
1562,12,23,BRD,2,2015,2015-12-23
1563,12,23,BRO,7,2015,2015-12-23
1564,12,23,BRW,2,2015,2015-12-23
1565,12,23,BTM,2,2015,2015-12-23
1566,12,23,BTR,20,2015,2015-12-23
1567,12,23,BTV,14,2015,2015-12-23
1568,12,23,BUF,47,2015,2015-12-23
1569,12,23,BUR,64,2015,2015-12-23
1570,12,23,BWI,291,2015,2015-12-23
1571,12,23,BZN,13,2015,2015-12-23
1572,12,23,CAE,12,2015,2015-12-23
1573,12,23,CAK,16,2015,2015-12-23
1574,12,23,CDC,2,2015,2015-12-23
1575,12,23,CDV,2,2015,2015-12-23
1576,12,23,CHA,10,2015,2015-12-23
1577,12,23,CHO,6,2015,2015-12-23
1578,12,23,CHS,38,2015,2015-12-23
1579,12,23,CID,18,2015,2015-12-23
1580,12,23,CIU,2,2015,2015-12-23
1581,12,23,CLE,95,2015,2015-12-23
1582,12,23,CLL,5,2015,2015-12-23
1583,12,23,CLT,316,2015,2015-12-23
1584,12,23,CMH,71,2015,2015-12-23
1585,12,23,CMI,7,2015,2015-12-23
1586,12,23,CMX,2,2015,2015-12-23
1587,12,23,COD,2,2015,2015-12-23
1588,12,23,COS,22,2015,2015-12-23
1589,12,23,COU,4,2015,2015-12-23
1590,12,23,CPR,4,2015,2015-12-23
1591,12,23,CRP,13,2015,2015-12-23
1592,12,23,CRW,7,2015,2015-12-23
1593,12,23,CSG,2,2015,2015-12-23
1594,12,23,CVG,54,2015,2015-12-23
1595,12,23,CWA,4,2015,2015-12-23
1596,12,23,DAB,5,2015,2015-12-23
1597,12,23,DAL,196,2015,2015-12-23
1598,12,23,DAY,23,2015,2015-12-23
1599,12,23,DBQ,3,2015,2015-12-23
1600,12,23,DCA,213,2015,2015-12-23
1601,12,23,DEN,639,2015,2015-12-23
1602,12,23,DFW,689,2015,2015-12-23
1603,12,23,DHN,4,2015,2015-12-23
1604,12,23,DLH,5,2015,2015-12-23
1605,12,23,DRO,5,2015,2015-12-23
1606,12,23,DSM,26,2015,2015-12-23
1607,12,23,DTW,292,2015,2015-12-23
1608,12,23,DVL,2,2015,2015-12-23
1609,12,23,EAU,2,2015,2015-12-23
1610,12,23,ECP,11,2015,2015-12-23
1611,12,23,EGE,11,2015,2015-12-23
1612,12,23,EKO,2,2015,2015-12-23
1613,12,23,ELM,4,2015,2015-12-23
1614,12,23,ELP,38,2015,2015-12-23
1615,12,23,ERI,2,2015,2015-12-23
1616,12,23,ESC,2,2015,2015-12-23
1617,12,23,EUG,11,2015,2015-12-23
1618,12,23,EVV,10,2015,2015-12-23
1619,12,23,EWN,2,2015,2015-12-23
1620,12,23,EWR,336,2015,2015-12-23
1621,12,23,EYW,6,2015,2015-12-23
1622,12,23,FAI,6,2015,2015-12-23
1623,12,23,FAR,19,2015,2015-12-23
1624,12,23,FAT,17,2015,2015-12-23
1625,12,23,FAY,4,2015,2015-12-23
1626,12,23,FCA,6,2015,2015-12-23
1627,12,23,FLG,6,2015,2015-12-23
1628,12,23,FLL,272,2015,2015-12-23
1629,12,23,FNT,13,2015,2015-12-23
1630,12,23,FSD,9,2015,2015-12-23
1631,12,23,FSM,6,2015,2015-12-23
1632,12,23,FWA,15,2015,2015-12-23
1633,12,23,GCC,3,2015,2015-12-23
1634,12,23,GCK,2,2015,2015-12-23
1635,12,23,GEG,31,2015,2015-12-23
1636,12,23,GFK,4,2015,2015-12-23
1637,12,23,GGG,2,2015,2015-12-23
1638,12,23,GJT,10,2015,2015-12-23
1639,12,23,GNV,8,2015,2015-12-23
1640,12,23,GPT,9,2015,2015-12-23
1641,12,23,GRB,12,2015,2015-12-23
1642,12,23,GRI,2,2015,2015-12-23
1643,12,23,GRK,11,2015,2015-12-23
1644,12,23,GRR,27,2015,2015-12-23
1645,12,23,GSO,12,2015,2015-12-23
1646,12,23,GSP,21,2015,2015-12-23
1647,12,23,GTF,5,2015,2015-12-23
1648,12,23,GTR,2,2015,2015-12-23
1649,12,23,GUC,4,2015,2015-12-23
1650,12,23,GUM,1,2015,2015-12-23
1651,12,23,HDN,8,2015,2015-12-23
1652,12,23,HIB,3,2015,2015-12-23
1653,12,23,HLN,4,2015,2015-12-23
1654,12,23,HNL,137,2015,2015-12-23
1655,12,23,HOB,2,2015,2015-12-23
1656,12,23,HOU,169,2015,2015-12-23
1657,12,23,HPN,19,2015,2015-12-23
1658,12,23,HRL,9,2015,2015-12-23
1659,12,23,HSV,13,2015,2015-12-23
1660,12,23,HYS,2,2015,2015-12-23
1661,12,23,IAD,96,2015,2015-12-23
1662,12,23,IAG,1,2015,2015-12-23
1663,12,23,IAH,429,2015,2015-12-23
1664,12,23,ICT,25,2015,2015-12-23
1665,12,23,IDA,7,2015,2015-12-23
1666,12,23,ILM,5,2015,2015-12-23
1667,12,23,IMT,2,2015,2015-12-23
1668,12,23,IND,87,2015,2015-12-23
1669,12,23,INL,1,2015,2015-12-23
1670,12,23,ISN,6,2015,2015-12-23
1671,12,23,ISP,16,2015,2015-12-23
1672,12,23,ITH,2,2015,2015-12-23
1673,12,23,ITO,17,2015,2015-12-23
1674,12,23,JAC,19,2015,2015-12-23
1675,12,23,JAN,20,2015,2015-12-23
1676,12,23,JAX,61,2015,2015-12-23
1677,12,23,JFK,291,2015,2015-12-23
1678,12,23,JLN,2,2015,2015-12-23
1679,12,23,JMS,3,2015,2015-12-23
1680,12,23,JNU,10,2015,2015-12-23
1681,12,23,KOA,34,2015,2015-12-23
1682,12,23,KTN,6,2015,2015-12-23
1683,12,23,LAN,4,2015,2015-12-23
1684,12,23,LAR,2,2015,2015-12-23
1685,12,23,LAS,384,2015,2015-12-23
1686,12,23,LAW,4,2015,2015-12-23
1687,12,23,LAX,588,2015,2015-12-23
1688,12,23,LBB,15,2015,2015-12-23
1689,12,23,LBE,3,2015,2015-12-23
1690,12,23,LCH,6,2015,2015-12-23
1691,12,23,LEX,14,2015,2015-12-23
1692,12,23,LFT,12,2015,2015-12-23
1693,12,23,LGA,274,2015,2015-12-23
1694,12,23,LGB,26,2015,2015-12-23
1695,12,23,LIH,35,2015,2015-12-23
1696,12,23,LIT,30,2015,2015-12-23
1697,12,23,LNK,8,2015,2015-12-23
1698,12,23,LRD,6,2015,2015-12-23
1699,12,23,LSE,6,2015,2015-12-23
1700,12,23,LWS,2,2015,2015-12-23
1701,12,23,MAF,17,2015,2015-12-23
1702,12,23,MBS,6,2015,2015-12-23
1703,12,23,MCI,116,2015,2015-12-23
1704,12,23,MCO,379,2015,2015-12-23
1705,12,23,MDT,9,2015,2015-12-23
1706,12,23,MDW,262,2015,2015-12-23
1707,12,23,MEI,3,2015,2015-12-23
1708,12,23,MEM,36,2015,2015-12-23
1709,12,23,MFE,7,2015,2015-12-23
1710,12,23,MFR,9,2015,2015-12-23
1711,12,23,MGM,9,2015,2015-12-23
1712,12,23,MHK,5,2015,2015-12-23
1713,12,23,MHT,16,2015,2015-12-23
1714,12,23,MIA,224,2015,2015-12-23
1715,12,23,MKE,85,2015,2015-12-23
1716,12,23,MKG,2,2015,2015-12-23
1717,12,23,MLB,5,2015,2015-12-23
1718,12,23,MLI,9,2015,2015-12-23
1719,12,23,MLU,9,2015,2015-12-23
1720,12,23,MMH,1,2015,2015-12-23
1721,12,23,MOB,15,2015,2015-12-23
1722,12,23,MOT,3,2015,2015-12-23
1723,12,23,MQT,3,2015,2015-12-23
1724,12,23,MRY,7,2015,2015-12-23
1725,12,23,MSN,23,2015,2015-12-23
1726,12,23,MSO,6,2015,2015-12-23
1727,12,23,MSP,319,2015,2015-12-23
1728,12,23,MSY,121,2015,2015-12-23
1729,12,23,MTJ,5,2015,2015-12-23
1730,12,23,MYR,9,2015,2015-12-23
1731,12,23,OAJ,4,2015,2015-12-23
1732,12,23,OAK,141,2015,2015-12-23
1733,12,23,OGG,67,2015,2015-12-23
1734,12,23,OKC,50,2015,2015-12-23
1735,12,23,OMA,60,2015,2015-12-23
1736,12,23,OME,2,2015,2015-12-23
1737,12,23,ONT,54,2015,2015-12-23
1738,12,23,ORD,866,2015,2015-12-23
1739,12,23,ORF,34,2015,2015-12-23
1740,12,23,ORH,2,2015,2015-12-23
1741,12,23,OTH,1,2015,2015-12-23
1742,12,23,OTZ,2,2015,2015-12-23
1743,12,23,PAH,2,2015,2015-12-23
1744,12,23,PBG,1,2015,2015-12-23
1745,12,23,PBI,98,2015,2015-12-23
1746,12,23,PDX,159,2015,2015-12-23
1747,12,23,PHF,3,2015,2015-12-23
1748,12,23,PHL,204,2015,2015-12-23
1749,12,23,PHX,474,2015,2015-12-23
1750,12,23,PIA,14,2015,2015-12-23
1751,12,23,PIB,2,2015,2015-12-23
1752,12,23,PIH,2,2015,2015-12-23
1753,12,23,PIT,72,2015,2015-12-23
1754,12,23,PLN,2,2015,2015-12-23
1755,12,23,PNS,18,2015,2015-12-23
1756,12,23,PPG,1,2015,2015-12-23
1757,12,23,PSC,10,2015,2015-12-23
1758,12,23,PSE,3,2015,2015-12-23
1759,12,23,PSG,2,2015,2015-12-23
1760,12,23,PSP,31,2015,2015-12-23
1761,12,23,PVD,39,2015,2015-12-23
1762,12,23,PWM,16,2015,2015-12-23
1763,12,23,RAP,10,2015,2015-12-23
1764,12,23,RDD,2,2015,2015-12-23
1765,12,23,RDM,7,2015,2015-12-23
1766,12,23,RDU,96,2015,2015-12-23
1767,12,23,RHI,3,2015,2015-12-23
1768,12,23,RIC,44,2015,2015-12-23
1769,12,23,RKS,2,2015,2015-12-23
1770,12,23,RNO,41,2015,2015-12-23
1771,12,23,ROA,6,2015,2015-12-23
1772,12,23,ROC,21,2015,2015-12-23
1773,12,23,ROW,3,2015,2015-12-23
1774,12,23,RST,4,2015,2015-12-23
1775,12,23,RSW,115,2015,2015-12-23
1776,12,23,SAF,3,2015,2015-12-23
1777,12,23,SAN,227,2015,2015-12-23
1778,12,23,SAT,89,2015,2015-12-23
1779,12,23,SAV,18,2015,2015-12-23
1780,12,23,SBA,14,2015,2015-12-23
1781,12,23,SBN,13,2015,2015-12-23
1782,12,23,SBP,7,2015,2015-12-23
1783,12,23,SCC,2,2015,2015-12-23
1784,12,23,SCE,3,2015,2015-12-23
1785,12,23,SDF,34,2015,2015-12-23
1786,12,23,SEA,368,2015,2015-12-23
1787,12,23,SFO,489,2015,2015-12-23
1788,12,23,SGF,19,2015,2015-12-23
1789,12,23,SGU,6,2015,2015-12-23
1790,12,23,SHV,19,2015,2015-12-23
1791,12,23,SIT,3,2015,2015-12-23
1792,12,23,SJC,118,2015,2015-12-23
1793,12,23,SJT,5,2015,2015-12-23
1794,12,23,SJU,93,2015,2015-12-23
1795,12,23,SLC,311,2015,2015-12-23
1796,12,23,SMF,110,2015,2015-12-23
1797,12,23,SMX,2,2015,2015-12-23
1798,12,23,SNA,127,2015,2015-12-23
1799,12,23,SPI,5,2015,2015-12-23
1800,12,23,SPS,3,2015,2015-12-23
1801,12,23,SRQ,14,2015,2015-12-23
1802,12,23,STL,150,2015,2015-12-23
1803,12,23,STT,16,2015,2015-12-23
1804,12,23,STX,4,2015,2015-12-23
1805,12,23,SUN,5,2015,2015-12-23
1806,12,23,SUX,2,2015,2015-12-23
1807,12,23,SWF,2,2015,2015-12-23
1808,12,23,SYR,20,2015,2015-12-23
1809,12,23,TLH,8,2015,2015-12-23
1810,12,23,TOL,3,2015,2015-12-23
1811,12,23,TPA,221,2015,2015-12-23
1812,12,23,TRI,5,2015,2015-12-23
1813,12,23,TTN,9,2015,2015-12-23
1814,12,23,TUL,40,2015,2015-12-23
1815,12,23,TUS,52,2015,2015-12-23
1816,12,23,TVC,7,2015,2015-12-23
1817,12,23,TWF,3,2015,2015-12-23
1818,12,23,TXK,3,2015,2015-12-23
1819,12,23,TYR,5,2015,2015-12-23
1820,12,23,TYS,18,2015,2015-12-23
1821,12,23,UST,1,2015,2015-12-23
1822,12,23,VLD,3,2015,2015-12-23
1823,12,23,VPS,15,2015,2015-12-23
1824,12,23,WRG,2,2015,2015-12-23
1825,12,23,XNA,26,2015,2015-12-23
1826,12,23,YAK,2,2015,2015-12-23
1827,12,23,YUM,6,2015,2015-12-23
1828,12,24,ABE,2,2015,2015-12-24
1829,12,24,ABI,7,2015,2015-12-24
1830,12,24,ABQ,48,2015,2015-12-24
1831,12,24,ABR,2,2015,2015-12-24
1832,12,24,ABY,1,2015,2015-12-24
1833,12,24,ACT,5,2015,2015-12-24
1834,12,24,ACV,3,2015,2015-12-24
1835,12,24,ACY,10,2015,2015-12-24
1836,12,24,ADK,1,2015,2015-12-24
1837,12,24,ADQ,1,2015,2015-12-24
1838,12,24,AEX,7,2015,2015-12-24
1839,12,24,AGS,6,2015,2015-12-24
1840,12,24,ALB,19,2015,2015-12-24
1841,12,24,ALO,2,2015,2015-12-24
1842,12,24,AMA,8,2015,2015-12-24
1843,12,24,ANC,41,2015,2015-12-24
1844,12,24,APN,2,2015,2015-12-24
1845,12,24,ASE,21,2015,2015-12-24
1846,12,24,ATL,803,2015,2015-12-24
1847,12,24,ATW,5,2015,2015-12-24
1848,12,24,AUS,113,2015,2015-12-24
1849,12,24,AVL,6,2015,2015-12-24
1850,12,24,AVP,2,2015,2015-12-24
1851,12,24,AZO,5,2015,2015-12-24
1852,12,24,BDL,50,2015,2015-12-24
1853,12,24,BET,2,2015,2015-12-24
1854,12,24,BFL,5,2015,2015-12-24
1855,12,24,BGM,1,2015,2015-12-24
1856,12,24,BGR,3,2015,2015-12-24
1857,12,24,BHM,28,2015,2015-12-24
1858,12,24,BIL,10,2015,2015-12-24
